Date,Open,High,Low,Close,Adj Close,Volume
2020-04-13,277.1400146484375,277.510009765625,271.4100036621094,275.6600036621094,258.7303466796875,114839100
2020-04-14,280.9800109863281,284.8999938964844,275.510009765625,283.7900085449219,266.3611145019531,134143400
2020-04-15,277.57000732421875,283.94000244140625,275.4599914550781,277.760009765625,260.7013244628906,121775000
2020-04-16,279.1499938964844,280.0299987792969,275.760009765625,279.1000061035156,261.9590759277344,131798300
2020-04-17,285.3800048828125,287.29998779296875,282.3999938964844,286.6400146484375,269.0360107421875,146684800
2020-04-20,282.6099853515625,286.7900085449219,281.3500061035156,281.5899963378906,264.29620361328125,100109300
2020-04-21,276.7300109863281,278.0400085449219,272.0199890136719,273.0400085449219,256.2712707519531,126385700
2020-04-22,278.3500061035156,281.0,276.9100036621094,279.1000061035156,261.9590759277344,92951600
2020-04-23,280.489990234375,283.94000244140625,278.75,279.0799865722656,261.9403076171875,104709700
2020-04-24,280.7300109863281,283.70001220703125,278.5,282.9700012207031,265.5914001464844,85063200
2020-04-27,285.1199951171875,288.2699890136719,284.6199951171875,287.04998779296875,269.42083740234375,77896600
2020-04-28,291.0199890136719,291.3999938964844,285.3999938964844,285.7300109863281,268.1819152832031,105270000
2020-04-29,291.5299987792969,294.8800048828125,290.4100036621094,293.2099914550781,275.20245361328125,118745600
2020-04-30,291.7099914550781,293.32000732421875,288.5899963378906,290.4800109863281,272.6401062011719,122901700
2020-05-01,285.30999755859375,290.6600036621094,281.5199890136719,282.7900085449219,265.4225158691406,125180000
2020-05-04,280.739990234375,283.8999938964844,279.1300048828125,283.57000732421875,266.15460205078125,80873200
2020-05-05,286.6400146484375,289.25,283.7099914550781,286.19000244140625,268.61370849609375,79569900
2020-05-06,288.0400085449219,288.4599914550781,283.7799987792969,284.25,266.79278564453125,73632600
2020-05-07,287.75,289.7799987792969,287.1300048828125,287.67999267578125,270.01214599609375,75250400
2020-05-08,291.0899963378906,292.95001220703125,289.8599853515625,292.44000244140625,274.47979736328125,76452400
2020-05-11,290.3399963378906,294.0,289.8800048828125,292.5,274.53607177734375,79514200
2020-05-12,293.7900085449219,294.239990234375,286.5199890136719,286.6700134277344,269.064208984375,95870800
2020-05-13,286.05999755859375,287.19000244140625,278.9599914550781,281.6000061035156,264.3055114746094,144721100
2020-05-14,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,267.4685363769531,121977900
2020-05-15,282.3699951171875,286.3299865722656,281.3399963378906,286.2799987792969,268.6980895996094,111146300
2020-05-18,293.04998779296875,296.75,292.70001220703125,295.0,276.8825988769531,119703800
2020-05-19,294.3500061035156,296.2099914550781,291.95001220703125,291.9700012207031,274.0386657714844,95189300
2020-05-20,295.82000732421875,297.8699951171875,295.57000732421875,296.92999267578125,278.69403076171875,85861700
2020-05-21,296.7900085449219,297.6700134277344,293.69000244140625,294.8800048828125,276.7699279785156,78293900
2020-05-22,294.57000732421875,295.6300048828125,293.2200012207031,295.44000244140625,277.2955017089844,63958200
2020-05-26,301.92999267578125,302.19000244140625,295.4599914550781,299.0799865722656,280.7120056152344,88951400
2020-05-27,302.1199951171875,303.57000732421875,296.8699951171875,303.5299987792969,284.88873291015625,104817400
2020-05-28,304.6499938964844,306.8399963378906,302.239990234375,302.9700012207031,284.36309814453125,90405200
2020-05-29,302.4599914550781,304.9599914550781,299.4700012207031,304.32000732421875,285.6300964355469,119090800
2020-06-01,303.6199951171875,306.2099914550781,303.05999755859375,305.54998779296875,286.7846374511719,55758300
2020-06-02,306.54998779296875,308.1300048828125,305.1000061035156,308.0799865722656,289.1592712402344,74267200
2020-06-03,310.239990234375,313.2200012207031,309.94000244140625,312.17999267578125,293.0074157714844,92567600
2020-06-04,311.1099853515625,313.0,309.0799865722656,311.3599853515625,292.2378845214844,75794400
2020-06-05,317.2300109863281,321.2699890136719,317.1600036621094,319.3399963378906,299.7277526855469,150524700
2020-06-08,320.2200012207031,323.4100036621094,319.6300048828125,323.20001220703125,303.3506774902344,73641200
2020-06-09,320.29998779296875,323.2799987792969,319.3599853515625,320.7900085449219,301.0886535644531,77479200
2020-06-10,321.4200134277344,322.3900146484375,318.2200012207031,319.0,299.4085998535156,95000800
2020-06-11,311.4599914550781,312.1499938964844,300.010009765625,300.6099853515625,282.14794921875,209243600
2020-06-12,308.239990234375,309.0799865722656,298.6000061035156,304.2099914550781,285.52685546875,194678900
2020-06-15,298.0199890136719,308.2799987792969,296.739990234375,307.04998779296875,288.1925354003906,135782700
2020-06-16,315.4800109863281,315.6400146484375,307.6700134277344,312.9599914550781,293.7396240234375,137627500
2020-06-17,314.07000732421875,314.3900146484375,310.8599853515625,311.6600036621094,292.51947021484375,83398900
2020-06-18,310.010009765625,312.29998779296875,309.510009765625,311.7799987792969,292.6321105957031,80828700
2020-06-19,314.1700134277344,314.3800048828125,306.5299987792969,308.6400146484375,290.9596252441406,135549600
2020-06-22,307.989990234375,311.04998779296875,306.75,310.6199951171875,292.826171875,74649400
2020-06-23,313.489990234375,314.5,311.6099853515625,312.04998779296875,294.17431640625,68471200
2020-06-24,309.8399963378906,310.510009765625,302.1000061035156,304.0899963378906,286.6702880859375,132813500
2020-06-25,303.4700012207031,307.6400146484375,301.2799987792969,307.3500061035156,289.7435302734375,89468000
2020-06-26,306.1600036621094,306.3900146484375,299.4200134277344,300.04998779296875,282.8617858886719,127961000
2020-06-29,301.4100036621094,304.6099853515625,298.92999267578125,304.4599914550781,287.0191345214844,79773300
2020-06-30,303.989990234375,310.20001220703125,303.82000732421875,308.3599853515625,290.6956787109375,113394800
2020-07-01,309.57000732421875,311.8900146484375,309.07000732421875,310.5199890136719,292.7319030761719,72396500
2020-07-02,314.239990234375,315.70001220703125,311.510009765625,312.2300109863281,294.3440246582031,69344200
2020-07-06,316.3699951171875,317.67999267578125,315.55999755859375,317.04998779296875,298.88787841796875,61713800
2020-07-07,315.3800048828125,317.5199890136719,313.3699951171875,313.7799987792969,295.80523681640625,82910000
2020-07-08,314.6099853515625,316.29998779296875,312.70001220703125,316.17999267578125,298.0677490234375,54638600
2020-07-09,316.8399963378906,317.1000061035156,310.67999267578125,314.3800048828125,296.37078857421875,83354200
2020-07-10,314.30999755859375,317.8800048828125,312.760009765625,317.5899963378906,299.39703369140625,57550400
2020-07-13,320.1300048828125,322.7099914550781,314.1300048828125,314.8399963378906,296.8045349121094,102997500
2020-07-14,313.29998779296875,319.760009765625,312.0,318.9200134277344,300.6508483886719,93657000
2020-07-15,322.4100036621094,323.0400085449219,319.2699890136719,321.8500061035156,303.41290283203125,87196500
2020-07-16,319.7900085449219,321.2799987792969,319.0899963378906,320.7900085449219,302.41363525390625,54622500
2020-07-17,321.8800048828125,322.57000732421875,319.739990234375,321.7200012207031,303.2903747558594,62774900
2020-07-20,321.42999267578125,325.1300048828125,320.6199951171875,324.32000732421875,305.741455078125,56308800
2020-07-21,326.45001220703125,326.92999267578125,323.94000244140625,325.010009765625,306.39190673828125,57292200
2020-07-22,324.6199951171875,327.20001220703125,324.5,326.8599853515625,308.13592529296875,57792900
2020-07-23,326.4700012207031,327.2300109863281,321.4800109863281,322.9599914550781,304.4593505859375,75738000
2020-07-24,320.95001220703125,321.989990234375,319.25,320.8800048828125,302.49847412109375,73766600
2020-07-27,321.6300048828125,323.4100036621094,320.7699890136719,323.2200012207031,304.7044982910156,48293000
2020-07-28,322.42999267578125,323.6400146484375,320.8500061035156,321.1700134277344,302.7718505859375,57495000
2020-07-29,322.1199951171875,325.7300109863281,322.0799865722656,325.1199951171875,306.4955749511719,48454200
2020-07-30,321.8999938964844,324.4100036621094,319.6400146484375,323.9599914550781,305.4020690917969,61861700
2020-07-31,325.8999938964844,326.6300048828125,321.3299865722656,326.5199890136719,307.8153381347656,84986800
2020-08-03,328.32000732421875,329.6199951171875,327.7300109863281,328.7900085449219,309.95538330078125,53077900
2020-08-04,327.8599853515625,330.05999755859375,327.8599853515625,330.05999755859375,311.15264892578125,41917900
2020-08-05,331.4700012207031,332.3900146484375,331.17999267578125,332.1099853515625,313.0851745605469,42697700
2020-08-06,331.4800109863281,334.4599914550781,331.1300048828125,334.3299865722656,315.1781005859375,43679400
2020-08-07,333.2799987792969,334.8800048828125,332.29998779296875,334.57000732421875,315.4043273925781,57308300
2020-08-10,335.05999755859375,335.7699890136719,332.9599914550781,335.57000732421875,316.3470153808594,44282100
2020-08-11,336.8500061035156,337.5400085449219,332.010009765625,332.79998779296875,313.7357177734375,69601100
2020-08-12,335.44000244140625,338.2799987792969,335.4100036621094,337.44000244140625,318.10986328125,53774400
2020-08-13,336.6099853515625,338.25,335.8299865722656,336.8299865722656,317.5347595214844,41816100
2020-08-14,336.4100036621094,337.4200134277344,335.6199951171875,336.8399963378906,317.5442199707031,47260400
2020-08-17,337.94000244140625,338.3399963378906,336.8500061035156,337.9100036621094,318.55291748046875,35481000
2020-08-18,338.3399963378906,339.1000061035156,336.6099853515625,338.6400146484375,319.24114990234375,38733900
2020-08-19,339.04998779296875,339.6099853515625,336.6199951171875,337.2300109863281,317.91192626953125,68054200
2020-08-20,335.3599853515625,338.79998779296875,335.2200012207031,338.2799987792969,318.9017333984375,42207800
2020-08-21,337.9200134277344,339.7200012207031,337.54998779296875,339.4800109863281,320.0329895019531,55106600
2020-08-24,342.1199951171875,343.0,339.45001220703125,342.9200134277344,323.2759704589844,48588700
2020-08-25,343.5299987792969,344.2099914550781,342.2699890136719,344.1199951171875,324.4071960449219,38463400
2020-08-26,344.760009765625,347.8599853515625,344.1700134277344,347.57000732421875,327.6595764160156,50790200
2020-08-27,348.510009765625,349.8999938964844,346.5299987792969,348.3299865722656,328.3760681152344,58034100
2020-08-28,349.44000244140625,350.7200012207031,348.1499938964844,350.5799865722656,330.4971008300781,48588900
2020-08-31,350.3500061035156,351.29998779296875,349.05999755859375,349.30999755859375,329.29986572265625,66099200
2020-09-01,350.2099914550781,352.7099914550781,349.239990234375,352.6000061035156,332.4014587402344,54908700
2020-09-02,354.6700134277344,358.75,353.42999267578125,357.70001220703125,337.2093200683594,69540000
2020-09-03,355.8699951171875,356.3800048828125,342.5899963378906,345.3900146484375,325.6044616699219,148011100
2020-09-04,346.1300048828125,347.8299865722656,334.8699951171875,342.57000732421875,322.9459533691406,139156300
2020-09-08,336.7099914550781,342.6400146484375,332.8800048828125,333.2099914550781,314.1221923828125,114465300
2020-09-09,337.54998779296875,342.4599914550781,336.6099853515625,339.7900085449219,320.3252258300781,91462300
2020-09-10,341.82000732421875,342.5299987792969,332.8500061035156,333.8900146484375,314.76318359375,90569500
2020-09-11,335.82000732421875,336.9700012207031,331.0,334.05999755859375,314.9234924316406,84680200
2020-09-14,337.489990234375,340.3800048828125,334.2200012207031,338.4599914550781,319.0714416503906,65605700
2020-09-15,341.1199951171875,342.0199890136719,338.4700012207031,340.1700134277344,320.6834411621094,52920900
2020-09-16,341.510009765625,343.05999755859375,338.5199890136719,338.82000732421875,319.4107666015625,82096000
2020-09-17,333.55999755859375,337.70001220703125,332.989990234375,335.8399963378906,316.60150146484375,91523300
2020-09-18,335.3699951171875,335.489990234375,327.9700012207031,330.6499938964844,312.95660400390625,105877900
2020-09-21,325.70001220703125,327.1300048828125,321.7300109863281,326.9700012207031,309.4735412597656,99450800
2020-09-22,328.57000732421875,330.8999938964844,325.8599853515625,330.29998779296875,312.62530517578125,63612100
2020-09-23,330.8999938964844,331.20001220703125,322.1000061035156,322.6400146484375,305.3752136230469,93112200
2020-09-24,321.2200012207031,326.79998779296875,319.79998779296875,323.5,306.189208984375,76681300
2020-09-25,322.5799865722656,329.5799865722656,321.6400146484375,328.7300109863281,311.139404296875,71069400
2020-09-28,333.2200012207031,334.9599914550781,332.1499938964844,334.19000244140625,316.3071594238281,64584600
2020-09-29,333.9700012207031,334.7699890136719,331.6199951171875,332.3699951171875,314.5845642089844,51304000
2020-09-30,333.0899963378906,338.2900085449219,332.8800048828125,334.8900146484375,316.9697265625,104081100
2020-10-01,337.69000244140625,338.739990234375,335.010009765625,337.0400085449219,319.0046691894531,88698700
2020-10-02,331.70001220703125,337.010009765625,331.19000244140625,333.8399963378906,315.9759216308594,89431100
2020-10-05,336.05999755859375,339.9599914550781,336.010009765625,339.760009765625,321.5790710449219,45713100
2020-10-06,339.9100036621094,342.1700134277344,334.3800048828125,334.92999267578125,317.0075988769531,90128900
2020-10-07,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,322.5256042480469,56999600
2020-10-08,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,325.384033203125,45242500
2020-10-09,345.55999755859375,347.3500061035156,344.8900146484375,346.8500061035156,328.2897644042969,59528600
2020-10-12,349.5899963378906,354.0199890136719,349.05999755859375,352.42999267578125,333.5710754394531,80388500
2020-10-13,352.2799987792969,352.4700012207031,349.0899963378906,350.1300048828125,331.39422607421875,73255500
2020-10-14,350.75,351.92999267578125,347.1400146484375,347.92999267578125,329.3118896484375,57727900
2020-10-15,343.7099914550781,348.0199890136719,343.1300048828125,347.5,328.9048767089844,60357700
2020-10-16,348.9599914550781,350.75,347.1000061035156,347.2900085449219,328.7061462402344,89501900
2020-10-19,348.6499938964844,349.3299865722656,341.0400085449219,342.010009765625,323.708740234375,68425600
2020-10-20,343.4599914550781,346.8800048828125,342.6400146484375,343.3800048828125,325.00543212890625,60051900
2020-10-21,343.3299865722656,345.6700134277344,342.3999938964844,342.7300109863281,324.3902282714844,63575000
2020-10-22,342.9599914550781,345.239990234375,340.6499938964844,344.6099853515625,326.1695251464844,55399300
2020-10-23,345.92999267578125,345.989990234375,343.1300048828125,345.7799987792969,327.27703857421875,49143900
2020-10-26,342.1300048828125,342.9800109863281,335.6199951171875,339.3900146484375,321.2288818359375,91473000
2020-10-27,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,320.12152099609375,65994100
2020-10-28,332.1000061035156,338.25,326.1300048828125,326.6600036621094,309.18011474609375,127094300
2020-10-29,326.9100036621094,333.3999938964844,325.0899963378906,329.9800109863281,312.322509765625,90597700
2020-10-30,328.2799987792969,329.69000244140625,322.6000061035156,326.5400085449219,309.06658935546875,120287300
2020-11-02,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,312.5306701660156,86068300
2020-11-03,333.69000244140625,338.25,330.2900085449219,336.0299987792969,318.0486755371094,93294200
2020-11-04,340.8599853515625,347.94000244140625,339.5899963378906,343.5400085449219,325.1568298339844,126959700
2020-11-05,349.239990234375,352.19000244140625,348.8599853515625,350.239990234375,331.4982604980469,82039700
2020-11-06,349.92999267578125,351.510009765625,347.6499938964844,350.1600036621094,331.422607421875,74973000
2020-11-09,363.9700012207031,364.3800048828125,354.05999755859375,354.55999755859375,335.587158203125,172304200
2020-11-10,353.489990234375,355.17999267578125,350.510009765625,354.0400085449219,335.0949401855469,85552000
2020-11-11,356.3999938964844,357.55999755859375,355.05999755859375,356.6700134277344,337.5841979980469,58649000
2020-11-12,355.5799865722656,356.7200012207031,351.260009765625,353.2099914550781,334.3093566894531,67546200
2020-11-13,355.2699890136719,358.8999938964844,354.7099914550781,358.1000061035156,338.9377136230469,62892200
2020-11-16,360.9800109863281,362.7799987792969,359.5899963378906,362.57000732421875,343.1685485839844,74541100
2020-11-17,359.9700012207031,361.9200134277344,358.3399963378906,360.6199951171875,341.3228454589844,66111000
2020-11-18,360.9100036621094,361.5,356.239990234375,356.2799987792969,337.2151184082031,70591300
2020-11-19,355.6000061035156,358.17999267578125,354.1499938964844,357.7799987792969,338.6348876953125,59940900
2020-11-20,357.5,357.7200012207031,355.25,355.3299865722656,336.31591796875,70417300
2020-11-23,357.2799987792969,358.82000732421875,354.8699951171875,357.4599914550781,338.3319396972656,63230600
2020-11-24,360.2099914550781,363.80999755859375,359.2900085449219,363.2200012207031,343.78375244140625,62415900
2020-11-25,363.1300048828125,363.1600036621094,361.4800109863281,362.6600036621094,343.2537536621094,45330900
2020-11-27,363.8399963378906,364.17999267578125,362.5799865722656,363.6700134277344,344.209716796875,28514100
2020-11-30,362.8299865722656,363.1199951171875,359.1700134277344,362.05999755859375,342.6858825683594,83872700
2020-12-01,365.57000732421875,367.67999267578125,364.92999267578125,366.0199890136719,346.4338684082031,74231400
2020-12-02,364.82000732421875,366.9599914550781,364.20001220703125,366.7900085449219,347.16265869140625,45927000
2020-12-03,366.67999267578125,368.19000244140625,365.5,366.69000244140625,347.0680236816406,62882000
2020-12-04,367.32000732421875,369.8500061035156,367.2200012207031,369.8500061035156,350.0589599609375,50749900
2020-12-07,369.0199890136719,369.6199951171875,367.7200012207031,369.0899963378906,349.33966064453125,48944300
2020-12-08,367.7200012207031,370.7799987792969,367.6700134277344,370.1700134277344,350.3617858886719,42458900
2020-12-09,370.8800048828125,371.04998779296875,365.95001220703125,366.8500061035156,347.219482421875,74098300
2020-12-10,365.3699951171875,367.8599853515625,364.42999267578125,366.7300109863281,347.1058654785156,57735400
2020-12-11,364.8999938964844,366.739990234375,363.260009765625,366.29998779296875,346.6988525390625,57698600
2020-12-14,368.6400146484375,369.79998779296875,364.4700012207031,364.6600036621094,345.1466979980469,69216200
2020-12-15,367.3999938964844,369.5899963378906,365.9200134277344,369.5899963378906,349.8128967285156,63865300
2020-12-16,369.82000732421875,371.1600036621094,368.8699951171875,370.1700134277344,350.3617858886719,58420500
2020-12-17,371.94000244140625,372.4599914550781,371.04998779296875,372.239990234375,352.3210754394531,64119500
2020-12-18,370.9700012207031,371.1499938964844,367.0199890136719,369.17999267578125,350.914306640625,136542300
2020-12-21,364.9700012207031,378.4599914550781,362.0299987792969,367.8599853515625,349.65960693359375,96386700
2020-12-22,368.2099914550781,368.3299865722656,366.0299987792969,367.239990234375,349.07025146484375,47949000
2020-12-23,368.2799987792969,369.6199951171875,367.2200012207031,367.57000732421875,349.3840026855469,46201400
2020-12-24,368.0799865722656,369.0299987792969,367.45001220703125,369.0,350.7431640625,26457900
2020-12-28,371.739990234375,372.5899963378906,371.07000732421875,372.1700134277344,353.7563781738281,39000400
2020-12-29,373.80999755859375,374.0,370.8299865722656,371.4599914550781,353.0815124511719,53680500
2020-12-30,372.3399963378906,373.1000061035156,371.57000732421875,371.989990234375,353.58526611328125,49455300
