,XOM,GOOG,AAPL,IBM,W
2020-08-04,0.028875708217056317,-0.006429566932021791,0.006678115986864075,0.012308001201546404,0.012426926132652172
2020-08-05,0.008741609460269917,0.00589775883287369,0.00362482407557585,-0.003099156892859889,0.03627295022030674
2020-08-06,-0.00478900605604915,0.017976207469818206,0.034889037263673206,0.005340634728584703,0.037491766885794586
2020-08-07,-0.004582834471258956,-0.0037396587331005593,-0.022735482883962876,0.0037756413534499877,-0.009657881078848574
2020-08-11,0.010334722856239154,-0.010547397019470495,-0.029739664957915357,-0.0028320661383708368,0.03734900967386734
2020-08-12,-0.00022668910605350145,0.017766452936195165,0.03323405985417027,-0.0003943646731926487,-0.023905847157214555
2020-08-13,-0.024495339009729222,0.007852016544991125,0.017697697318745043,-0.013180853407370408,0.04159216118751341
2020-08-14,0.00441752301852083,-0.007059857024187988,-0.0008912833237630924,0.0019193763340290548,-0.013681689502172856
